found_date,serial,mark,applicant,applicant_country,route,international_registration,office_action,office_action_date,filing_date,tsdr_status
2026-08-29,79451791,BY FEELINGS,Lova Innovation Pty Ltd,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-28,2026-03-11,https://tsdr.uspto.gov/#caseNumber=79451791&caseType=SERIAL_NO&searchType=statusSearch
2026-08-29,79448873,ODE,Accent Group Limited.,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-28,2026-03-06,https://tsdr.uspto.gov/#caseNumber=79448873&caseType=SERIAL_NO&searchType=statusSearch
2026-08-29,79448577,ESTENDA,MasterForm Systems Pty Ltd,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-28,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79448577&caseType=SERIAL_NO&searchType=statusSearch
2026-08-29,79447154,TRAIDMIN,AIPX TECH PTY LTD,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-28,2026-02-16,https://tsdr.uspto.gov/#caseNumber=79447154&caseType=SERIAL_NO&searchType=statusSearch
2026-08-29,79446664,SOLI,SOLI SUPPLEMENTS PTY LTD,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-28,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79446664&caseType=SERIAL_NO&searchType=statusSearch
2026-08-29,79435038,SOUND OF MUSIC CHEESE,Gebrüder Woerle Gesellschaft m.b.H.,AT,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-28,2025-07-15,https://tsdr.uspto.gov/#caseNumber=79435038&caseType=SERIAL_NO&searchType=statusSearch
2026-08-29,98355076,MEET ME IN NEW YORK,"Pereira, Maria F",AR,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-28,2024-01-12,https://tsdr.uspto.gov/#caseNumber=98355076&caseType=SERIAL_NO&searchType=statusSearch
2026-08-29,99764857,VESI LIVING,Rich Pickings FZE LLC,AE,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-28,2026-04-16,https://tsdr.uspto.gov/#caseNumber=99764857&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79451670,SHOULDERSCAP+,Stefan Bauer,XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-01-02,https://tsdr.uspto.gov/#caseNumber=79451670&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447679,VANQUISH,VQ Holding B.V.,XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-20,https://tsdr.uspto.gov/#caseNumber=79447679&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447245,COMFYBALLS,NEW TONIC AS,XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-06,https://tsdr.uspto.gov/#caseNumber=79447245&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446522,EMBRYOSCOPE POLARA,Vitrolife AB,XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-13,https://tsdr.uspto.gov/#caseNumber=79446522&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446859,NIKKO,Music Group Denmark A/S,XL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-11,https://tsdr.uspto.gov/#caseNumber=79446859&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99776208,KOMONI,Rinor Komoni,XK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-21,https://tsdr.uspto.gov/#caseNumber=99776208&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99776198,CHOCONOLATE,Rinor Komoni,XK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-21,https://tsdr.uspto.gov/#caseNumber=99776198&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99776948,G GAETANA,Orianny Nataly Moreno Gaeta,VE,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-21,https://tsdr.uspto.gov/#caseNumber=99776948&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99745157,SULTÁN,rommel colina,VE,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-04,https://tsdr.uspto.gov/#caseNumber=99745157&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99703890,NANOPRO STUDIO,neumario s araujo,VE,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-03-16,https://tsdr.uspto.gov/#caseNumber=99703890&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447656,CALISTA BY CHARUEL,İNİTEKS GİYİM SANAYİ VE TİCARET ANONİM ŞİRKETİ,TR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-26,https://tsdr.uspto.gov/#caseNumber=79447656&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446969,LESCON,LESCON SPOR GİYİM,TR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-06,https://tsdr.uspto.gov/#caseNumber=79446969&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97020665,YOGADEPT,"YIWU YOGA GARMENT CO., LTD.",TD,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-09-10,https://tsdr.uspto.gov/#caseNumber=97020665&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99779785,EREZ ZION,Isha Wright,SL,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-22,https://tsdr.uspto.gov/#caseNumber=99779785&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79449016,5M3T3D,FENGHE FUND MANAGEMENT PTE. LTD.,SG,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-05,https://tsdr.uspto.gov/#caseNumber=79449016&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99534549,LATE NIGHT CLINICS,Fatima Tuz Zahra Abdullah,PK,Direct US application,,FINAL REFUSAL E-MAILED,2026-08-27,2025-12-08,https://tsdr.uspto.gov/#caseNumber=99534549&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79450631,MARLOO,MARLOO LIMITED,NZ,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-03,https://tsdr.uspto.gov/#caseNumber=79450631&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447192,HADELAND GLASSVERK,Hadeland Glassverk AS,NO,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-20,https://tsdr.uspto.gov/#caseNumber=79447192&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79445926,MOBULA,Equinox Ocean Turbines,NL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-05,https://tsdr.uspto.gov/#caseNumber=79445926&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99341857,EUDINAMIA,JOSE CRUZ RUBALCAVA ORNELAS,MX,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2025-08-17,https://tsdr.uspto.gov/#caseNumber=99341857&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99775662,KONEVE ENTERPRISE,Sabigi Kona Willie,LR,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-20,https://tsdr.uspto.gov/#caseNumber=99775662&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97034061,BBPROJECT,SYNERGYPLANETS INC.,KR,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-09-17,https://tsdr.uspto.gov/#caseNumber=97034061&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448182,YEGREENA,"YEGREENA CO., LTD.",KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79448182&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447997,ONINGVIBE,"CHOI, Shin Hun",KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-09,https://tsdr.uspto.gov/#caseNumber=79447997&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447875,XISENTRY,"SSNC CO., LTD",KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-23,https://tsdr.uspto.gov/#caseNumber=79447875&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447863,DEWROW,"VIAONE Global Co., Ltd.",KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-10,https://tsdr.uspto.gov/#caseNumber=79447863&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447076,BGPLATFORM,Brexogen Inc.,KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-06,https://tsdr.uspto.gov/#caseNumber=79447076&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446779,RECHU,"BMSMILE Co., Ltd.",KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-20,https://tsdr.uspto.gov/#caseNumber=79446779&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446772,FORESTRA,Gridwiz Inc.,KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-24,https://tsdr.uspto.gov/#caseNumber=79446772&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446722,(ZIPIDERM),"Celltrion Skincure Co., Ltd.",KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-04,https://tsdr.uspto.gov/#caseNumber=79446722&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446614,TDS INNOVATION,TDS Innovation Inc.,KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-20,https://tsdr.uspto.gov/#caseNumber=79446614&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79443679,,"Barng, Keejung",KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2025-12-24,https://tsdr.uspto.gov/#caseNumber=79443679&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79442825,MIAN NONGJANG,"Barng, Keejung",KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2025-12-24,https://tsdr.uspto.gov/#caseNumber=79442825&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79450049,TICMES,"TSUKASA CO., LTD.",JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79450049&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79449037,ZPARTS,"Hitachi Construction Machinery Co., Ltd.",JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-24,https://tsdr.uspto.gov/#caseNumber=79449037&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448293,GG. SUPPLY,"GG. SUPPLY Co., Ltd.",JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-16,https://tsdr.uspto.gov/#caseNumber=79448293&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448290,,"HARDLOCK INDUSTRY CO., LTD.",JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-27,https://tsdr.uspto.gov/#caseNumber=79448290&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448210,GRAV,SHIMANO INC.,JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-05,https://tsdr.uspto.gov/#caseNumber=79448210&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447786,ITLP,"MODEC, Inc.",JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-06,https://tsdr.uspto.gov/#caseNumber=79447786&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447414,DIVIDER SCALE,"TSUKASA CO., LTD.",JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79447414&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447211,ICHIBAN CUBE+,"Kabushiki Kaisha Bandai Spirits (Bandai Spirits Co., Ltd.)",JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-20,https://tsdr.uspto.gov/#caseNumber=79447211&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99758252,BURRATÍ,GIANFRANCO TRITTO,IT,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-11,https://tsdr.uspto.gov/#caseNumber=99758252&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79451270,PASTIFICIO BACCHINI,SURGITAL S.p.A.,IT,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2025-12-24,https://tsdr.uspto.gov/#caseNumber=79451270&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79451049,COMO GAMING CLUB,COMO 1907 S.R.L.,IT,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-04,https://tsdr.uspto.gov/#caseNumber=79451049&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79450958,MOORER,MOORER S.P.A.,IT,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-02,https://tsdr.uspto.gov/#caseNumber=79450958&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99780669,SHIVAA NOIR,Shiva Qayednadoomi,IR,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-22,https://tsdr.uspto.gov/#caseNumber=99780669&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99777299,AVEDIA,Chandresh Vadsak,IN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-21,https://tsdr.uspto.gov/#caseNumber=99777299&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99731021,"PTPCATALYST, PTPOS, PTP",SANTOSH K KANTHETY,IN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-03-30,https://tsdr.uspto.gov/#caseNumber=99731021&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79451831,STRATRICH,RAJAT CHAWLA,IN,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-09,https://tsdr.uspto.gov/#caseNumber=79451831&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448228,DREAM,Dream Security Ltd.,IL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-08,https://tsdr.uspto.gov/#caseNumber=79448228&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447968,GROUNDBAKER,MEALA FOODTECH LTD,IL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-09,https://tsdr.uspto.gov/#caseNumber=79447968&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447151,THE TURF CLUB,JG Pitcher Company Limited,IE,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-10,https://tsdr.uspto.gov/#caseNumber=79447151&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99778865,FENRAVO,Flyhigh Shade Limited,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-22,https://tsdr.uspto.gov/#caseNumber=99778865&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97055273,INHIM,LOUDANIA COMPANY LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-09-30,https://tsdr.uspto.gov/#caseNumber=97055273&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97013536,,KAIFEILONG GROUP LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-09-06,https://tsdr.uspto.gov/#caseNumber=97013536&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97013532,,KAIFEILONG GROUP LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-09-06,https://tsdr.uspto.gov/#caseNumber=97013532&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97013530,ZANSU,KAIFEILONG GROUP LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-09-06,https://tsdr.uspto.gov/#caseNumber=97013530&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97013526,,KAIFEILONG GROUP LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-09-06,https://tsdr.uspto.gov/#caseNumber=97013526&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97013523,KEEP TODAY,KAIFEILONG GROUP LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-09-06,https://tsdr.uspto.gov/#caseNumber=97013523&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97013518,BONTEX POLO LIFE,KAIFEILONG GROUP LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-09-06,https://tsdr.uspto.gov/#caseNumber=97013518&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97159180,FLUTTR,Fluttr Limited,GB,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-12-07,https://tsdr.uspto.gov/#caseNumber=97159180&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97023743,HEXCAL STUDIO,"HEXCAL CO., LTD.",GB,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2021-09-13,https://tsdr.uspto.gov/#caseNumber=97023743&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79451171,THE MACALLAN MASTERY BEYOND REASON,THE MACALLAN DISTILLERS LIMITED,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-04-10,https://tsdr.uspto.gov/#caseNumber=79451171&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79450458,VULCAN,Vulcan Refractories Limited,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-20,https://tsdr.uspto.gov/#caseNumber=79450458&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79450135,CLIFFORD,Sports Merchandising Ireland Ltd,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-03,https://tsdr.uspto.gov/#caseNumber=79450135&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79449665,GRANLAB SKINSETTLE,Gran Lab Limited,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-04,https://tsdr.uspto.gov/#caseNumber=79449665&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79449630,MCKVR,Sports Merchandising Ireland Ltd,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-03,https://tsdr.uspto.gov/#caseNumber=79449630&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448073,BEHAVIORAL FIREWALL,Tempe Partners Ltd,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-27,https://tsdr.uspto.gov/#caseNumber=79448073&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447964,SISTERS & SEEKERS,Sisters & Seekers Limited,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-06,https://tsdr.uspto.gov/#caseNumber=79447964&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447920,SLAPTON SOUND,SLAPTON SOUND LIMITED,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-23,https://tsdr.uspto.gov/#caseNumber=79447920&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447810,EMILY NIXON,Emily Nixon Ltd.,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-02,https://tsdr.uspto.gov/#caseNumber=79447810&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447620,GPG CAPITAL,Edwards Advisers Limited,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-09,https://tsdr.uspto.gov/#caseNumber=79447620&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447510,ORANGINA ET SA PULPE!,Schweppes International Limited,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-11,https://tsdr.uspto.gov/#caseNumber=79447510&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447502,FLYDRATE,laurence nair price,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-19,https://tsdr.uspto.gov/#caseNumber=79447502&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446845,DELIVITA OVENS FOR OUTSIDERS,Gastronomy Plus Limited,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-24,https://tsdr.uspto.gov/#caseNumber=79446845&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446842,KASAI,Gastronomy Plus Limited,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-24,https://tsdr.uspto.gov/#caseNumber=79446842&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446834,STARLYS,Mestag Therapeutics Limited,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-24,https://tsdr.uspto.gov/#caseNumber=79446834&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446710,LVONE,Pockit diagnostics LTD,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-26,https://tsdr.uspto.gov/#caseNumber=79446710&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446689,SECTOR & SEGMENT,Sector & Segment Group Ltd,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79446689&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79439443,THE HOUSE,Jonathan Mark Kendrick,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2025-08-01,https://tsdr.uspto.gov/#caseNumber=79439443&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79450091,CANOLITH,L3V STRATEGIES,FR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-02,https://tsdr.uspto.gov/#caseNumber=79450091&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79449154,ANTHONY CALYDON,Calydon Anthony,FR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79449154&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448594,L4 READY PLATFORM,STELLANTIS AUTO SAS,FR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-17,https://tsdr.uspto.gov/#caseNumber=79448594&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448002,ALEXIS ESTABLET,LES VIGNOBLES ELIE JEUNE,FR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-09,https://tsdr.uspto.gov/#caseNumber=79448002&caseType=SERIAL_NO&searchType=statusSearch
